"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","122.574","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","116.607","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","5.96682","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","Spatial Distribution Score","MeanState","global","score","1","0.954764","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","Phase Shift","MeanState","global","scalar","months","1.48033","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","Seasonal Cycle Score","MeanState","global","score","1","0.773175","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","Bias","MeanState","global","scalar","g m-2 d-1","0.0546164","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","Bias Score","MeanState","global","score","1","0.624155","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","RMSE","MeanState","global","scalar","g m-2 d-1","1.18029","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","RMSE Score","MeanState","global","score","1","0.510546","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","fix_spitfire_hist","Overall Score","MeanState","global","score","1","0.674637","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","114.05","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.89796","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","123.112","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","117.132","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","5.97942","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Spatial Distribution Score","MeanState","global","score","1","0.954278","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Phase Shift","MeanState","global","scalar","months","1.47864","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Seasonal Cycle Score","MeanState","global","score","1","0.773297","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Bias","MeanState","global","scalar","g m-2 d-1","0.0658339","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Bias Score","MeanState","global","score","1","0.624931","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","RMSE","MeanState","global","scalar","g m-2 d-1","1.18107","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","RMSE Score","MeanState","global","score","1","0.509785","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","WECANN","wie_hist","Overall Score","MeanState","global","score","1","0.674415","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","wie_hist","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.6886","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","wie_hist","Bias","MeanState","global","scalar","g m-2 d-1","-0.664921","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","wie_hist","Bias Score","MeanState","global","score","1","0.623501","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","wie_hist","Phase Shift","MeanState","global","scalar","months","1.31832","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","wie_hist","Seasonal Cycle Score","MeanState","global","score","1","0.846269","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","wie_hist","RMSE","MeanState","global","scalar","g m-2 d-1","2.41584","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","wie_hist","RMSE Score","MeanState","global","score","1","0.455879","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","wie_hist","Overall Score","MeanState","global","score","1","0.595382","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_spitfire_hist","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.67737","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_spitfire_hist","Bias","MeanState","global","scalar","g m-2 d-1","-0.676145","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_spitfire_hist","Bias Score","MeanState","global","score","1","0.623291","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_spitfire_hist","Phase Shift","MeanState","global","scalar","months","1.31832","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_spitfire_hist","Seasonal Cycle Score","MeanState","global","score","1","0.846269","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_spitfire_hist","RMSE","MeanState","global","scalar","g m-2 d-1","2.40795","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_spitfire_hist","RMSE Score","MeanState","global","score","1","0.457048","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_spitfire_hist","Overall Score","MeanState","global","score","1","0.595914","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","113.71","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","nan","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","116.934","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","116.656","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","0.278598","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Spatial Distribution Score","MeanState","global","score","1","0.965656","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Phase Shift","MeanState","global","scalar","months","1.24477","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Seasonal Cycle Score","MeanState","global","score","1","0.834004","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Bias","MeanState","global","scalar","g m-2 d-1","0.067738","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Bias Score","MeanState","global","score","1","0.586508","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","RMSE","MeanState","global","scalar","g m-2 d-1","1.21144","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","RMSE Score","MeanState","global","score","1","0.479369","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Overall Score","MeanState","global","score","1","0.668981","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Evapotranspiration|GLEAMv3.3a Hellinger Distance","Relationships","global","scalar","1","0.586976","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Evapotranspiration|GLEAMv3.3a Score","Relationships","global","score","1","0.903592","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_spitfire_hist","Overall Score","Relationships","global","score","1","0.903592","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","wie_hist","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","113.71","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","wie_hist","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","nan","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","wie_hist","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","117.424","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","wie_hist","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","117.146","75.0"
