"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N","Spatial Distribution Score","MeanState","global","score","1","0.104999","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N","Phase Shift","MeanState","global","scalar","months","3.23362","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N","Seasonal Cycle Score","MeanState","global","score","1","0.451383","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N","Bias","MeanState","global","scalar","%","-0.256027","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N","Bias Score","MeanState","global","score","1","0.709286","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N","RMSE","MeanState","global","scalar","%","0.631425","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N","RMSE Score","MeanState","global","score","1","0.666637","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N","Overall Score","MeanState","global","score","1","0.519789","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Benchmark Period Mean (intersection)","MeanState","global","scalar","%","0.331542","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Benchmark Period Mean (complement)","MeanState","global","scalar","%","0.0340364","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Period Mean (original grids)","MeanState","global","scalar","%","0.0787508","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Model Period Mean (intersection)","MeanState","global","scalar","%","0.0883643","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Model Period Mean (complement)","MeanState","global","scalar","%","0.00532296","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Spatial Distribution Score","MeanState","global","score","1","0.140937","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Phase Shift","MeanState","global","scalar","months","3.23362","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Seasonal Cycle Score","MeanState","global","score","1","0.451383","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Bias","MeanState","global","scalar","%","-0.243178","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Bias Score","MeanState","global","score","1","0.701953","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","RMSE","MeanState","global","scalar","%","0.635993","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","RMSE Score","MeanState","global","score","1","0.666637","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_noSpit_N_ropt","Overall Score","MeanState","global","score","1","0.525509","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Benchmark Period Mean (intersection)","MeanState","global","scalar","%","0.331542","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Benchmark Period Mean (complement)","MeanState","global","scalar","%","0.0340364","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Period Mean (original grids)","MeanState","global","scalar","%","0.433791","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Model Period Mean (intersection)","MeanState","global","scalar","%","0.489617","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Model Period Mean (complement)","MeanState","global","scalar","%","0.00738418","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Spatial Distribution Score","MeanState","global","score","1","0.784511","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Phase Shift","MeanState","global","scalar","months","3.23362","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Seasonal Cycle Score","MeanState","global","score","1","0.451383","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Bias","MeanState","global","scalar","%","0.158075","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Bias Score","MeanState","global","score","1","0.687836","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","RMSE","MeanState","global","scalar","%","0.780074","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","RMSE Score","MeanState","global","score","1","0.666637","75.0"
"EcosystemandCarbonCycle","BurnedArea","GFED4.1S","S3_Spit_N_ropt","Overall Score","MeanState","global","score","1","0.651401","75.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.2191","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.41296","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Period Mean (original grids)","MeanState","global","scalar","1","2.11168","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Model Period Mean (intersection)","MeanState","global","scalar","1","2.11268","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Model Period Mean (complement)","MeanState","global","scalar","1","0.276097","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Spatial Distribution Score","MeanState","global","score","1","0.734939","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Phase Shift","MeanState","global","scalar","months","1.9695","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Seasonal Cycle Score","MeanState","global","score","1","0.669674","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Bias","MeanState","global","scalar","1","0.893582","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Bias Score","MeanState","global","score","1","0.234721","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","RMSE","MeanState","global","scalar","1","1.23708","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","RMSE Score","MeanState","global","score","1","0.534716","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N_ropt","Overall Score","MeanState","global","score","1","0.541753","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.2191","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.41296","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Period Mean (original grids)","MeanState","global","scalar","1","3.07042","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Model Period Mean (intersection)","MeanState","global","scalar","1","3.07187","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Model Period Mean (complement)","MeanState","global","scalar","1","0.42855","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Spatial Distribution Score","MeanState","global","score","1","0.417019","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Phase Shift","MeanState","global","scalar","months","1.80562","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Seasonal Cycle Score","MeanState","global","score","1","0.704381","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Bias","MeanState","global","scalar","1","1.85277","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Bias Score","MeanState","global","score","1","0.124436","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","RMSE","MeanState","global","scalar","1","2.27009","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","RMSE Score","MeanState","global","score","1","0.488175","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","TRENDYv13_S3","Overall Score","MeanState","global","score","1","0.444437","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.2191","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.41296","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Period Mean (original grids)","MeanState","global","scalar","1","1.99592","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Model Period Mean (intersection)","MeanState","global","scalar","1","1.99686","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Model Period Mean (complement)","MeanState","global","scalar","1","0.285829","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Spatial Distribution Score","MeanState","global","score","1","0.795555","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Phase Shift","MeanState","global","scalar","months","1.68291","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Seasonal Cycle Score","MeanState","global","score","1","0.725392","45.0"
