"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"HydrologyCycle","Runoff","LORA","CRUTS410_accum","Bias Score","MeanState","global","score","1","0.651866","75.0"
"HydrologyCycle","Runoff","LORA","CRUTS410_accum","RMSE","MeanState","global","scalar","mm d-1","0.814007","75.0"
"HydrologyCycle","Runoff","LORA","CRUTS410_accum","RMSE Score","MeanState","global","score","1","0.476319","75.0"
"HydrologyCycle","Runoff","LORA","CRUTS410_accum","Overall Score","MeanState","global","score","1","0.687216","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","0.816857","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","0.815953","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Period Mean (original grids)","MeanState","global","scalar","mm d-1","0.800902","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","0.760437","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.38997","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Spatial Distribution Score","MeanState","global","score","1","0.930088","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Phase Shift","MeanState","global","scalar","months","1.08876","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Seasonal Cycle Score","MeanState","global","score","1","0.883452","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Bias","MeanState","global","scalar","mm d-1","-0.0564203","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Bias Score","MeanState","global","score","1","0.660023","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","RMSE","MeanState","global","scalar","mm d-1","0.685406","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","RMSE Score","MeanState","global","score","1","0.523958","75.0"
"HydrologyCycle","Runoff","LORA","CRUJRAv15_accum","Overall Score","MeanState","global","score","1","0.704296","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv14","Period Mean","MeanState","global","scalar","mm d-1","0.88271","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv14","Bias","MeanState","global","scalar","mm d-1","0.057302","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv14","Bias Score","MeanState","global","score","1","0.78385","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv14","Interannual Variability Score","MeanState","global","score","1","0.573192","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv14","Spatial Distribution Score","MeanState","global","score","1","0.95794","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv14","Overall Score","MeanState","global","score","1","0.771661","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv13","Period Mean","MeanState","global","scalar","mm d-1","0.870596","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv13","Bias","MeanState","global","scalar","mm d-1","0.0451882","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv13","Bias Score","MeanState","global","score","1","0.771102","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv13","Interannual Variability Score","MeanState","global","score","1","0.570545","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv13","Spatial Distribution Score","MeanState","global","score","1","0.954792","75.0"
"HydrologyCycle","Runoff","Dai","TRENDYv13","Overall Score","MeanState","global","score","1","0.76548","75.0"
"HydrologyCycle","Runoff","Dai","CRUTS410_accum","Period Mean","MeanState","global","scalar","mm d-1","0.867778","75.0"
"HydrologyCycle","Runoff","Dai","CRUTS410_accum","Bias","MeanState","global","scalar","mm d-1","0.04237","75.0"
"HydrologyCycle","Runoff","Dai","CRUTS410_accum","Bias Score","MeanState","global","score","1","0.771615","75.0"
"HydrologyCycle","Runoff","Dai","CRUTS410_accum","Interannual Variability Score","MeanState","global","score","1","0.574537","75.0"
"HydrologyCycle","Runoff","Dai","CRUTS410_accum","Spatial Distribution Score","MeanState","global","score","1","0.954872","75.0"
"HydrologyCycle","Runoff","Dai","CRUTS410_accum","Overall Score","MeanState","global","score","1","0.767008","75.0"
"HydrologyCycle","Runoff","Dai","CRUJRAv15_accum","Period Mean","MeanState","global","scalar","mm d-1","0.76366","75.0"
"HydrologyCycle","Runoff","Dai","CRUJRAv15_accum","Bias","MeanState","global","scalar","mm d-1","-0.0617478","75.0"
"HydrologyCycle","Runoff","Dai","CRUJRAv15_accum","Bias Score","MeanState","global","score","1","0.786545","75.0"
