"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_byram","Model Period Mean (intersection)","MeanState","global","scalar","Pg","505.091","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_byram","Model Period Mean (complement)","MeanState","global","scalar","Pg","939.767","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_byram","Spatial Distribution Score","MeanState","global","score","1","0.867362","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_byram","Bias","MeanState","global","scalar","kg m-2","1.89402","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_byram","Bias Score","MeanState","global","score","1","0.663274","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_byram","Overall Score","MeanState","global","score","1","0.765318","60.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_byram","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.67513","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_byram","Bias","MeanState","global","scalar","g m-2 d-1","-0.678392","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_byram","Bias Score","MeanState","global","score","1","0.605907","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_byram","Phase Shift","MeanState","global","scalar","months","1.32731","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_byram","Seasonal Cycle Score","MeanState","global","score","1","0.852795","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_byram","RMSE","MeanState","global","scalar","g m-2 d-1","2.49424","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_byram","RMSE Score","MeanState","global","score","1","0.449552","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_byram","Overall Score","MeanState","global","score","1","0.589451","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_stand_weighting","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.67574","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_stand_weighting","Bias","MeanState","global","scalar","g m-2 d-1","-0.67778","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_stand_weighting","Bias Score","MeanState","global","score","1","0.606021","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_stand_weighting","Phase Shift","MeanState","global","scalar","months","1.32731","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_stand_weighting","Seasonal Cycle Score","MeanState","global","score","1","0.852795","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_stand_weighting","RMSE","MeanState","global","scalar","g m-2 d-1","2.49417","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_stand_weighting","RMSE Score","MeanState","global","score","1","0.449559","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_stand_weighting","Overall Score","MeanState","global","score","1","0.589483","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_surffwd","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.67409","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_surffwd","Bias","MeanState","global","scalar","g m-2 d-1","-0.679434","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_surffwd","Bias Score","MeanState","global","score","1","0.605209","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_surffwd","Phase Shift","MeanState","global","scalar","months","1.32731","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_surffwd","Seasonal Cycle Score","MeanState","global","score","1","0.852795","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_surffwd","RMSE","MeanState","global","scalar","g m-2 d-1","2.49124","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_surffwd","RMSE Score","MeanState","global","score","1","0.450124","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXNET2015","fix_surffwd","Overall Score","MeanState","global","score","1","0.589563","45.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","113.71","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","nan","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","120.027","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","119.7","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","0.327806","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Spatial Distribution Score","MeanState","global","score","1","0.943925","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Phase Shift","MeanState","global","scalar","months","1.21502","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Seasonal Cycle Score","MeanState","global","score","1","0.834053","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Bias","MeanState","global","scalar","g m-2 d-1","0.137737","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Bias Score","MeanState","global","score","1","0.569501","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","RMSE","MeanState","global","scalar","g m-2 d-1","1.28827","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","RMSE Score","MeanState","global","score","1","0.493831","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Overall Score","MeanState","global","score","1","0.667028","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","fix_byram","Evapotranspiration|GLEAMv3.3a Hellinger Distance","Relationships","global","scalar","1","0.597632","75.0"
