"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","baseline20260821","RMSE Score","MeanState","global","score","1","0.501697","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","baseline20260821","Overall Score","MeanState","global","score","1","0.659865","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","baseline20260821","Evapotranspiration|GLEAMv3.3a Hellinger Distance","Relationships","global","scalar","1","0.607627","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","baseline20260821","Evapotranspiration|GLEAMv3.3a Score","Relationships","global","score","1","0.896609","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","baseline20260821","Overall Score","Relationships","global","score","1","0.896609","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","113.71","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","nan","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","119.052","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","118.775","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","0.27773","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Spatial Distribution Score","MeanState","global","score","1","0.946126","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Phase Shift","MeanState","global","scalar","months","1.14575","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Seasonal Cycle Score","MeanState","global","score","1","0.836793","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Bias","MeanState","global","scalar","g m-2 d-1","0.116466","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Bias Score","MeanState","global","score","1","0.547861","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","RMSE","MeanState","global","scalar","g m-2 d-1","1.33531","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","RMSE Score","MeanState","global","score","1","0.487326","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Overall Score","MeanState","global","score","1","0.661086","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Evapotranspiration|GLEAMv3.3a Hellinger Distance","Relationships","global","scalar","1","0.604103","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Evapotranspiration|GLEAMv3.3a Score","Relationships","global","score","1","0.901781","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","NMIP3prod_SH1","Overall Score","Relationships","global","score","1","0.901781","75.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","TRENDYv15_CRUTS410_S3","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","463.537","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","TRENDYv15_CRUTS410_S3","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","9.30841","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","TRENDYv15_CRUTS410_S3","Period Mean (original grids)","MeanState","global","scalar","Pg","1315.19","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","TRENDYv15_CRUTS410_S3","Model Period Mean (intersection)","MeanState","global","scalar","Pg","512.681","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","TRENDYv15_CRUTS410_S3","Model Period Mean (complement)","MeanState","global","scalar","Pg","802.505","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","TRENDYv15_CRUTS410_S3","Spatial Distribution Score","MeanState","global","score","1","0.885545","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","TRENDYv15_CRUTS410_S3","Bias","MeanState","global","scalar","kg m-2","2.23995","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","TRENDYv15_CRUTS410_S3","Bias Score","MeanState","global","score","1","0.640536","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","TRENDYv15_CRUTS410_S3","Overall Score","MeanState","global","score","1","0.76304","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","upperbnf","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","463.537","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","upperbnf","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","9.30841","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","upperbnf","Period Mean (original grids)","MeanState","global","scalar","Pg","1698.37","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","upperbnf","Model Period Mean (intersection)","MeanState","global","scalar","Pg","660.565","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","upperbnf","Model Period Mean (complement)","MeanState","global","scalar","Pg","1037.8","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","upperbnf","Spatial Distribution Score","MeanState","global","score","1","0.881024","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","upperbnf","Bias","MeanState","global","scalar","kg m-2","8.98053","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","upperbnf","Bias Score","MeanState","global","score","1","0.624437","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","upperbnf","Overall Score","MeanState","global","score","1","0.75273","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","baseline20260821","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","463.537","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","baseline20260821","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","9.30841","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","baseline20260821","Period Mean (original grids)","MeanState","global","scalar","Pg","1563.77","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","baseline20260821","Model Period Mean (intersection)","MeanState","global","scalar","Pg","582.383","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","baseline20260821","Model Period Mean (complement)","MeanState","global","scalar","Pg","981.386","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","baseline20260821","Spatial Distribution Score","MeanState","global","score","1","0.898019","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","baseline20260821","Bias","MeanState","global","scalar","kg m-2","5.41698","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","baseline20260821","Bias Score","MeanState","global","score","1","0.659686","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","baseline20260821","Overall Score","MeanState","global","score","1","0.778852","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3_SH1","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","463.537","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3_SH1","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","9.30841","60.0"
